date,time,month,day,weekday,price_cents_per_kwh
2025-03-16,23:00:00,3,16,Sunday,32.870000000000005
2025-03-17,00:00:00,3,17,Monday,34.74
2025-03-17,01:00:00,3,17,Monday,33.63
2025-03-17,02:00:00,3,17,Monday,33.58
2025-03-17,03:00:00,3,17,Monday,33.59
2025-03-17,04:00:00,3,17,Monday,33.81
2025-03-17,05:00:00,3,17,Monday,35.14
2025-03-17,06:00:00,3,17,Monday,35.78
2025-03-17,07:00:00,3,17,Monday,36.32
2025-03-17,08:00:00,3,17,Monday,37.19
2025-03-17,09:00:00,3,17,Monday,47.95
2025-03-17,10:00:00,3,17,Monday,54.72
2025-03-17,11:00:00,3,17,Monday,48.33
2025-03-17,12:00:00,3,17,Monday,45.620000000000005
2025-03-17,13:00:00,3,17,Monday,42.69
2025-03-17,14:00:00,3,17,Monday,35.22
2025-03-17,15:00:00,3,17,Monday,36.85
2025-03-17,16:00:00,3,17,Monday,42.07
2025-03-17,17:00:00,3,17,Monday,43.510000000000005
2025-03-17,18:00:00,3,17,Monday,68.52
2025-03-17,19:00:00,3,17,Monday,94.25999999999999
2025-03-17,20:00:00,3,17,Monday,52.67
2025-03-17,21:00:00,3,17,Monday,38.53
2025-03-17,22:00:00,3,17,Monday,34.88
2025-03-17,23:00:00,3,17,Monday,33.58
2025-03-18,00:00:00,3,18,Tuesday,33.04
2025-03-18,01:00:00,3,18,Tuesday,33.27
2025-03-18,02:00:00,3,18,Tuesday,32.910000000000004
2025-03-18,03:00:00,3,18,Tuesday,32.96
2025-03-18,04:00:00,3,18,Tuesday,33.44
2025-03-18,05:00:00,3,18,Tuesday,34.02
2025-03-18,06:00:00,3,18,Tuesday,35.58
2025-03-18,07:00:00,3,18,Tuesday,36.95
2025-03-18,08:00:00,3,18,Tuesday,36.47
2025-03-18,09:00:00,3,18,Tuesday,39.93
2025-03-18,10:00:00,3,18,Tuesday,35.52
2025-03-18,11:00:00,3,18,Tuesday,32.77
2025-03-18,12:00:00,3,18,Tuesday,31.01
2025-03-18,13:00:00,3,18,Tuesday,29.98
2025-03-18,14:00:00,3,18,Tuesday,29.96
2025-03-18,15:00:00,3,18,Tuesday,30.61
2025-03-18,16:00:00,3,18,Tuesday,31.51
2025-03-18,17:00:00,3,18,Tuesday,32.51
2025-03-18,18:00:00,3,18,Tuesday,36.79
2025-03-18,19:00:00,3,18,Tuesday,50.71
2025-03-18,20:00:00,3,18,Tuesday,52.870000000000005
2025-03-18,21:00:00,3,18,Tuesday,38.92
2025-03-18,22:00:00,3,18,Tuesday,34.88
2025-03-18,23:00:00,3,18,Tuesday,33.910000000000004
2025-03-19,00:00:00,3,19,Wednesday,33.51
2025-03-19,01:00:00,3,19,Wednesday,33.46
2025-03-19,02:00:00,3,19,Wednesday,33.46
2025-03-19,03:00:00,3,19,Wednesday,33.61
2025-03-19,04:00:00,3,19,Wednesday,34.05
2025-03-19,05:00:00,3,19,Wednesday,35.27
2025-03-19,06:00:00,3,19,Wednesday,36.54
2025-03-19,07:00:00,3,19,Wednesday,36.64
2025-03-19,08:00:00,3,19,Wednesday,36.04
2025-03-19,09:00:00,3,19,Wednesday,41.91
2025-03-19,10:00:00,3,19,Wednesday,36.32
2025-03-19,11:00:00,3,19,Wednesday,33.7
2025-03-19,12:00:00,3,19,Wednesday,32.59
2025-03-19,13:00:00,3,19,Wednesday,31.75
2025-03-19,14:00:00,3,19,Wednesday,31.880000000000003
2025-03-19,15:00:00,3,19,Wednesday,32.81
2025-03-19,16:00:00,3,19,Wednesday,33.27
2025-03-19,17:00:00,3,19,Wednesday,36.18
2025-03-19,18:00:00,3,19,Wednesday,42.92
2025-03-19,19:00:00,3,19,Wednesday,59.71
2025-03-19,20:00:00,3,19,Wednesday,44.61
2025-03-19,21:00:00,3,19,Wednesday,37.65
2025-03-19,22:00:00,3,19,Wednesday,35.46
2025-03-19,23:00:00,3,19,Wednesday,34.36
2025-03-20,00:00:00,3,20,Thursday,33.65
2025-03-20,01:00:00,3,20,Thursday,33.22
2025-03-20,02:00:00,3,20,Thursday,32.95
2025-03-20,03:00:00,3,20,Thursday,32.96
2025-03-20,04:00:00,3,20,Thursday,33.32
2025-03-20,05:00:00,3,20,Thursday,34.36
2025-03-20,06:00:00,3,20,Thursday,35.78
2025-03-20,07:00:00,3,20,Thursday,35.55
2025-03-20,08:00:00,3,20,Thursday,34.6
2025-03-20,09:00:00,3,20,Thursday,36.24
2025-03-20,10:00:00,3,20,Thursday,36.17
2025-03-20,11:00:00,3,20,Thursday,31.73
2025-03-20,12:00:00,3,20,Thursday,29.23
2025-03-20,13:00:00,3,20,Thursday,28.54
2025-03-20,14:00:00,3,20,Thursday,27.79
2025-03-20,15:00:00,3,20,Thursday,28.25
2025-03-20,16:00:00,3,20,Thursday,28.77
2025-03-20,17:00:00,3,20,Thursday,31.060000000000002
2025-03-20,18:00:00,3,20,Thursday,36.83
2025-03-20,19:00:00,3,20,Thursday,42.42
2025-03-20,20:00:00,3,20,Thursday,38.16
2025-03-20,21:00:00,3,20,Thursday,35.44
2025-03-20,22:00:00,3,20,Thursday,34.21
2025-03-20,23:00:00,3,20,Thursday,33.45
2025-03-21,00:00:00,3,21,Friday,32.38
2025-03-21,01:00:00,3,21,Friday,32.32
2025-03-21,02:00:00,3,21,Friday,32.3
2025-03-21,03:00:00,3,21,Friday,32.28
2025-03-21,04:00:00,3,21,Friday,32.47
2025-03-21,05:00:00,3,21,Friday,33.4
2025-03-21,06:00:00,3,21,Friday,35.47
2025-03-21,07:00:00,3,21,Friday,35.65
2025-03-21,08:00:00,3,21,Friday,33.72
2025-03-21,09:00:00,3,21,Friday,33.730000000000004
2025-03-21,10:00:00,3,21,Friday,32.46
2025-03-21,11:00:00,3,21,Friday,30.68
2025-03-21,12:00:00,3,21,Friday,28.95
2025-03-21,13:00:00,3,21,Friday,28.36
2025-03-21,14:00:00,3,21,Friday,28.18
2025-03-21,15:00:00,3,21,Friday,28.400000000000002
2025-03-21,16:00:00,3,21,Friday,29.97
2025-03-21,17:00:00,3,21,Friday,31.97
2025-03-21,18:00:00,3,21,Friday,37.13
2025-03-21,19:00:00,3,21,Friday,41.74
2025-03-21,20:00:00,3,21,Friday,35.84
2025-03-21,21:00:00,3,21,Friday,33.92
2025-03-21,22:00:00,3,21,Friday,33.07
2025-03-21,23:00:00,3,21,Friday,32.75
2025-03-22,00:00:00,3,22,Saturday,32.21
2025-03-22,01:00:00,3,22,Saturday,32.08
2025-03-22,02:00:00,3,22,Saturday,31.830000000000002
2025-03-22,03:00:00,3,22,Saturday,32.39
2025-03-22,04:00:00,3,22,Saturday,32.45
2025-03-22,05:00:00,3,22,Saturday,32.57
2025-03-22,06:00:00,3,22,Saturday,33.43
2025-03-22,07:00:00,3,22,Saturday,33.78
2025-03-22,08:00:00,3,22,Saturday,30.89
2025-03-22,09:00:00,3,22,Saturday,28.61
2025-03-22,10:00:00,3,22,Saturday,27.78
2025-03-22,11:00:00,3,22,Saturday,26.17
2025-03-22,12:00:00,3,22,Saturday,25.150000000000002
2025-03-22,13:00:00,3,22,Saturday,24.96
2025-03-22,14:00:00,3,22,Saturday,25.03
2025-03-22,15:00:00,3,22,Saturday,25.5
2025-03-22,16:00:00,3,22,Saturday,26.740000000000002
2025-03-22,17:00:00,3,22,Saturday,29.11
2025-03-22,18:00:00,3,22,Saturday,32.910000000000004
2025-03-22,19:00:00,3,22,Saturday,34.14
2025-03-22,20:00:00,3,22,Saturday,33.230000000000004
2025-03-22,21:00:00,3,22,Saturday,32.910000000000004
2025-03-22,22:00:00,3,22,Saturday,32.55
2025-03-22,23:00:00,3,22,Saturday,32.35
2025-03-23,00:00:00,3,23,Sunday,32.370000000000005
2025-03-23,01:00:00,3,23,Sunday,32.370000000000005
2025-03-23,02:00:00,3,23,Sunday,32.35
2025-03-23,03:00:00,3,23,Sunday,32.36
2025-03-23,04:00:00,3,23,Sunday,32.63
2025-03-23,05:00:00,3,23,Sunday,32.8
2025-03-23,06:00:00,3,23,Sunday,33.660000000000004
2025-03-23,07:00:00,3,23,Sunday,32.5
2025-03-23,08:00:00,3,23,Sunday,28.38
2025-03-23,09:00:00,3,23,Sunday,28.32
2025-03-23,10:00:00,3,23,Sunday,25.69
2025-03-23,11:00:00,3,23,Sunday,24.87
2025-03-23,12:00:00,3,23,Sunday,24.45
2025-03-23,13:00:00,3,23,Sunday,24.32
2025-03-23,14:00:00,3,23,Sunday,24.240000000000002
2025-03-23,15:00:00,3,23,Sunday,24.78
2025-03-23,16:00:00,3,23,Sunday,25.14
2025-03-23,17:00:00,3,23,Sunday,28.02
2025-03-23,18:00:00,3,23,Sunday,34.08
2025-03-23,19:00:00,3,23,Sunday,35.05
2025-03-23,20:00:00,3,23,Sunday,34.44
2025-03-23,21:00:00,3,23,Sunday,34.11
2025-03-23,22:00:00,3,23,Sunday,33.81
2025-03-23,23:00:00,3,23,Sunday,33.63
2025-03-24,00:00:00,3,24,Monday,32.63
2025-03-24,01:00:00,3,24,Monday,32.6
2025-03-24,02:00:00,3,24,Monday,32.53
2025-03-24,03:00:00,3,24,Monday,32.55
2025-03-24,04:00:00,3,24,Monday,32.63
2025-03-24,05:00:00,3,24,Monday,33.67
2025-03-24,06:00:00,3,24,Monday,34.77
2025-03-24,07:00:00,3,24,Monday,35.14
2025-03-24,08:00:00,3,24,Monday,36.35
2025-03-24,09:00:00,3,24,Monday,35.38
2025-03-24,10:00:00,3,24,Monday,33.67
2025-03-24,11:00:00,3,24,Monday,29.67
2025-03-24,12:00:00,3,24,Monday,28.43
2025-03-24,13:00:00,3,24,Monday,28.400000000000002
2025-03-24,14:00:00,3,24,Monday,28.3
2025-03-24,15:00:00,3,24,Monday,30.27
2025-03-24,16:00:00,3,24,Monday,30.39
2025-03-24,17:00:00,3,24,Monday,33.92
2025-03-24,18:00:00,3,24,Monday,38.480000000000004
2025-03-24,19:00:00,3,24,Monday,43.5
2025-03-24,20:00:00,3,24,Monday,36.370000000000005
2025-03-24,21:00:00,3,24,Monday,34.54
2025-03-24,22:00:00,3,24,Monday,34.02
2025-03-24,23:00:00,3,24,Monday,33.14
2025-03-25,00:00:00,3,25,Tuesday,33.06
2025-03-25,01:00:00,3,25,Tuesday,32.93
2025-03-25,02:00:00,3,25,Tuesday,32.59
2025-03-25,03:00:00,3,25,Tuesday,32.35
2025-03-25,04:00:00,3,25,Tuesday,32.39
2025-03-25,05:00:00,3,25,Tuesday,33.49
2025-03-25,06:00:00,3,25,Tuesday,34.6
2025-03-25,07:00:00,3,25,Tuesday,34.13
2025-03-25,08:00:00,3,25,Tuesday,32.69
2025-03-25,09:00:00,3,25,Tuesday,34.1
2025-03-25,10:00:00,3,25,Tuesday,31.59
2025-03-25,11:00:00,3,25,Tuesday,29.89
2025-03-25,12:00:00,3,25,Tuesday,29.560000000000002
2025-03-25,13:00:00,3,25,Tuesday,29.75
2025-03-25,14:00:00,3,25,Tuesday,30.28
2025-03-25,15:00:00,3,25,Tuesday,30.7
2025-03-25,16:00:00,3,25,Tuesday,32.160000000000004
2025-03-25,17:00:00,3,25,Tuesday,34.8
2025-03-25,18:00:00,3,25,Tuesday,38.14
2025-03-25,19:00:00,3,25,Tuesday,38.13
2025-03-25,20:00:00,3,25,Tuesday,35.35
2025-03-25,21:00:00,3,25,Tuesday,33.97
2025-03-25,22:00:00,3,25,Tuesday,33.01
2025-03-25,23:00:00,3,25,Tuesday,32.79
2025-03-26,00:00:00,3,26,Wednesday,31.84
2025-03-26,01:00:00,3,26,Wednesday,31.830000000000002
2025-03-26,02:00:00,3,26,Wednesday,31.810000000000002
2025-03-26,03:00:00,3,26,Wednesday,31.810000000000002
2025-03-26,04:00:00,3,26,Wednesday,31.880000000000003
2025-03-26,05:00:00,3,26,Wednesday,32.45
2025-03-26,06:00:00,3,26,Wednesday,33.63
2025-03-26,07:00:00,3,26,Wednesday,33.65
2025-03-26,08:00:00,3,26,Wednesday,33.07
2025-03-26,09:00:00,3,26,Wednesday,32.44
2025-03-26,10:00:00,3,26,Wednesday,34.59
2025-03-26,11:00:00,3,26,Wednesday,32.52
2025-03-26,12:00:00,3,26,Wednesday,28.66
2025-03-26,13:00:00,3,26,Wednesday,27.900000000000002
2025-03-26,14:00:00,3,26,Wednesday,27.87
2025-03-26,15:00:00,3,26,Wednesday,27.92
2025-03-26,16:00:00,3,26,Wednesday,29.12
2025-03-26,17:00:00,3,26,Wednesday,31.57
2025-03-26,18:00:00,3,26,Wednesday,34.44
2025-03-26,19:00:00,3,26,Wednesday,38.86
2025-03-26,20:00:00,3,26,Wednesday,37.55
2025-03-26,21:00:00,3,26,Wednesday,33.74
2025-03-26,22:00:00,3,26,Wednesday,31.86
2025-03-26,23:00:00,3,26,Wednesday,31.650000000000002
2025-03-27,00:00:00,3,27,Thursday,30.77
2025-03-27,01:00:00,3,27,Thursday,30.650000000000002
2025-03-27,02:00:00,3,27,Thursday,30.62
2025-03-27,03:00:00,3,27,Thursday,30.6
2025-03-27,04:00:00,3,27,Thursday,30.64
2025-03-27,05:00:00,3,27,Thursday,31.080000000000002
2025-03-27,06:00:00,3,27,Thursday,32.44
2025-03-27,07:00:00,3,27,Thursday,32.35
2025-03-27,08:00:00,3,27,Thursday,32.42
2025-03-27,09:00:00,3,27,Thursday,32.660000000000004
2025-03-27,10:00:00,3,27,Thursday,32.95
2025-03-27,11:00:00,3,27,Thursday,30.55
2025-03-27,12:00:00,3,27,Thursday,29.45
2025-03-27,13:00:00,3,27,Thursday,28.88
2025-03-27,14:00:00,3,27,Thursday,29.75
2025-03-27,15:00:00,3,27,Thursday,29.560000000000002
2025-03-27,16:00:00,3,27,Thursday,30.6
2025-03-27,17:00:00,3,27,Thursday,31.830000000000002
2025-03-27,18:00:00,3,27,Thursday,35.480000000000004
2025-03-27,19:00:00,3,27,Thursday,38.3
2025-03-27,20:00:00,3,27,Thursday,33.980000000000004
2025-03-27,21:00:00,3,27,Thursday,32.160000000000004
2025-03-27,22:00:00,3,27,Thursday,31.21
2025-03-27,23:00:00,3,27,Thursday,31.03
2025-03-28,00:00:00,3,28,Friday,30.19
2025-03-28,01:00:00,3,28,Friday,30.03
2025-03-28,02:00:00,3,28,Friday,29.92
2025-03-28,03:00:00,3,28,Friday,29.97
2025-03-28,04:00:00,3,28,Friday,29.96
2025-03-28,05:00:00,3,28,Friday,30.41
2025-03-28,06:00:00,3,28,Friday,31.82
2025-03-28,07:00:00,3,28,Friday,32.24
2025-03-28,08:00:00,3,28,Friday,31.89
2025-03-28,09:00:00,3,28,Friday,30.380000000000003
2025-03-28,10:00:00,3,28,Friday,31.02
2025-03-28,11:00:00,3,28,Friday,28.34
2025-03-28,12:00:00,3,28,Friday,28.19
2025-03-28,13:00:00,3,28,Friday,27.68
2025-03-28,14:00:00,3,28,Friday,27.580000000000002
2025-03-28,15:00:00,3,28,Friday,27.93
2025-03-28,16:00:00,3,28,Friday,28.62
2025-03-28,17:00:00,3,28,Friday,30.2
2025-03-28,18:00:00,3,28,Friday,33.24
2025-03-28,19:00:00,3,28,Friday,37.97
2025-03-28,20:00:00,3,28,Friday,34.26
2025-03-28,21:00:00,3,28,Friday,31.7
2025-03-28,22:00:00,3,28,Friday,30.69
2025-03-28,23:00:00,3,28,Friday,30.43
2025-03-29,00:00:00,3,29,Saturday,29.84
2025-03-29,01:00:00,3,29,Saturday,30.060000000000002
2025-03-29,02:00:00,3,29,Saturday,29.86
2025-03-29,03:00:00,3,29,Saturday,29.830000000000002
2025-03-29,04:00:00,3,29,Saturday,29.84
2025-03-29,05:00:00,3,29,Saturday,29.87
2025-03-29,06:00:00,3,29,Saturday,30.68
2025-03-29,07:00:00,3,29,Saturday,30.150000000000002
2025-03-29,08:00:00,3,29,Saturday,28.470000000000002
2025-03-29,09:00:00,3,29,Saturday,28.310000000000002
2025-03-29,10:00:00,3,29,Saturday,26.64
2025-03-29,11:00:00,3,29,Saturday,25.5
2025-03-29,12:00:00,3,29,Saturday,24.78
2025-03-29,13:00:00,3,29,Saturday,24.8
2025-03-29,14:00:00,3,29,Saturday,24.8
2025-03-29,15:00:00,3,29,Saturday,25.130000000000003
2025-03-29,16:00:00,3,29,Saturday,26.09
2025-03-29,17:00:00,3,29,Saturday,27.82
2025-03-29,18:00:00,3,29,Saturday,32.76
2025-03-29,19:00:00,3,29,Saturday,35.49
2025-03-29,20:00:00,3,29,Saturday,33
2025-03-29,21:00:00,3,29,Saturday,31.41
2025-03-29,22:00:00,3,29,Saturday,30.66
2025-03-29,23:00:00,3,29,Saturday,30.47
2025-03-30,00:00:00,3,30,Sunday,31.22
2025-03-30,01:00:00,3,30,Sunday,31.14
2025-03-30,02:00:00,3,30,Sunday,31.05
2025-03-30,03:00:00,3,30,Sunday,30.76
2025-03-30,04:00:00,3,30,Sunday,30.69
2025-03-30,05:00:00,3,30,Sunday,30.77
2025-03-30,06:00:00,3,30,Sunday,31.28
2025-03-30,07:00:00,3,30,Sunday,30.42
2025-03-30,08:00:00,3,30,Sunday,30.03
2025-03-30,09:00:00,3,30,Sunday,29.94
2025-03-30,10:00:00,3,30,Sunday,29.21
2025-03-30,11:00:00,3,30,Sunday,29.14
2025-03-30,12:00:00,3,30,Sunday,30.46
2025-03-30,13:00:00,3,30,Sunday,27.77
2025-03-30,14:00:00,3,30,Sunday,27.76
2025-03-30,15:00:00,3,30,Sunday,27.98
2025-03-30,16:00:00,3,30,Sunday,29.05
2025-03-30,17:00:00,3,30,Sunday,30.48
2025-03-30,18:00:00,3,30,Sunday,36.66
2025-03-30,19:00:00,3,30,Sunday,36.85
2025-03-30,20:00:00,3,30,Sunday,34.18
2025-03-30,21:00:00,3,30,Sunday,31.97
2025-03-30,22:00:00,3,30,Sunday,30.880000000000003
2025-03-30,23:00:00,3,30,Sunday,30.69
2025-03-31,00:00:00,3,31,Monday,31.45
2025-03-31,01:00:00,3,31,Monday,31.41
2025-03-31,02:00:00,3,31,Monday,31.37
2025-03-31,03:00:00,3,31,Monday,31.39
2025-03-31,04:00:00,3,31,Monday,31.41
2025-03-31,05:00:00,3,31,Monday,31.96
2025-03-31,06:00:00,3,31,Monday,32.76
2025-03-31,07:00:00,3,31,Monday,33.88
2025-03-31,08:00:00,3,31,Monday,38.94
2025-03-31,09:00:00,3,31,Monday,48.14
2025-03-31,10:00:00,3,31,Monday,59.84
2025-03-31,11:00:00,3,31,Monday,47.400000000000006
2025-03-31,12:00:00,3,31,Monday,42.33
2025-03-31,13:00:00,3,31,Monday,35.17
2025-03-31,14:00:00,3,31,Monday,32.58
2025-03-31,15:00:00,3,31,Monday,30.62
2025-03-31,16:00:00,3,31,Monday,36.45
2025-03-31,17:00:00,3,31,Monday,37.16
2025-03-31,18:00:00,3,31,Monday,51.05
2025-03-31,19:00:00,3,31,Monday,58.55
2025-03-31,20:00:00,3,31,Monday,36.730000000000004
2025-03-31,21:00:00,3,31,Monday,33.47
2025-03-31,22:00:00,3,31,Monday,31.94
2025-03-31,23:00:00,3,31,Monday,31.650000000000002
2025-04-01,00:00:00,4,1,Tuesday,31.18
2025-04-01,01:00:00,4,1,Tuesday,31.1
2025-04-01,02:00:00,4,1,Tuesday,31.14
2025-04-01,03:00:00,4,1,Tuesday,31.2
2025-04-01,04:00:00,4,1,Tuesday,31.240000000000002
2025-04-01,05:00:00,4,1,Tuesday,31.67
2025-04-01,06:00:00,4,1,Tuesday,32.49
2025-04-01,07:00:00,4,1,Tuesday,32.53
2025-04-01,08:00:00,4,1,Tuesday,33.71
2025-04-01,09:00:00,4,1,Tuesday,35.74
2025-04-01,10:00:00,4,1,Tuesday,35.76
2025-04-01,11:00:00,4,1,Tuesday,32.92
2025-04-01,12:00:00,4,1,Tuesday,30.1
2025-04-01,13:00:00,4,1,Tuesday,29.48
2025-04-01,14:00:00,4,1,Tuesday,28.12
2025-04-01,15:00:00,4,1,Tuesday,28.080000000000002
2025-04-01,16:00:00,4,1,Tuesday,29.580000000000002
2025-04-01,17:00:00,4,1,Tuesday,34.28
2025-04-01,18:00:00,4,1,Tuesday,38.85
2025-04-01,19:00:00,4,1,Tuesday,41.7
2025-04-01,20:00:00,4,1,Tuesday,35.82
2025-04-01,21:00:00,4,1,Tuesday,32.45
2025-04-01,22:00:00,4,1,Tuesday,31.580000000000002
2025-04-01,23:00:00,4,1,Tuesday,31.380000000000003
2025-04-02,00:00:00,4,2,Wednesday,32.52
2025-04-02,01:00:00,4,2,Wednesday,32.57
2025-04-02,02:00:00,4,2,Wednesday,32.34
2025-04-02,03:00:00,4,2,Wednesday,32.29
2025-04-02,04:00:00,4,2,Wednesday,32.3
2025-04-02,05:00:00,4,2,Wednesday,32.78
2025-04-02,06:00:00,4,2,Wednesday,33.45
2025-04-02,07:00:00,4,2,Wednesday,33.7
2025-04-02,08:00:00,4,2,Wednesday,34.24
2025-04-02,09:00:00,4,2,Wednesday,89.02
2025-04-02,10:00:00,4,2,Wednesday,31.41
2025-04-02,11:00:00,4,2,Wednesday,28.990000000000002
2025-04-02,12:00:00,4,2,Wednesday,39.05
2025-04-02,13:00:00,4,2,Wednesday,32.15
2025-04-02,14:00:00,4,2,Wednesday,27.1
2025-04-02,15:00:00,4,2,Wednesday,28.63
2025-04-02,16:00:00,4,2,Wednesday,31.69
2025-04-02,17:00:00,4,2,Wednesday,33.25
2025-04-02,18:00:00,4,2,Wednesday,38.4
2025-04-02,19:00:00,4,2,Wednesday,42.2
2025-04-02,20:00:00,4,2,Wednesday,37.58
2025-04-02,21:00:00,4,2,Wednesday,33.99
2025-04-02,22:00:00,4,2,Wednesday,32.730000000000004
2025-04-02,23:00:00,4,2,Wednesday,32.71
2025-04-03,00:00:00,4,3,Thursday,32.28
2025-04-03,01:00:00,4,3,Thursday,32.08
2025-04-03,02:00:00,4,3,Thursday,32.05
2025-04-03,03:00:00,4,3,Thursday,32.03
2025-04-03,04:00:00,4,3,Thursday,32.12
2025-04-03,05:00:00,4,3,Thursday,32.370000000000005
2025-04-03,06:00:00,4,3,Thursday,34.15
2025-04-03,07:00:00,4,3,Thursday,34.17
2025-04-03,08:00:00,4,3,Thursday,34.1
2025-04-03,09:00:00,4,3,Thursday,33.99
2025-04-03,10:00:00,4,3,Thursday,30.04
2025-04-03,11:00:00,4,3,Thursday,28.66
2025-04-03,12:00:00,4,3,Thursday,28.17
2025-04-03,13:00:00,4,3,Thursday,27.900000000000002
2025-04-03,14:00:00,4,3,Thursday,27.73
2025-04-03,15:00:00,4,3,Thursday,27.580000000000002
2025-04-03,16:00:00,4,3,Thursday,28.29
2025-04-03,17:00:00,4,3,Thursday,30.25
2025-04-03,18:00:00,4,3,Thursday,35.45
2025-04-03,19:00:00,4,3,Thursday,39.32
2025-04-03,20:00:00,4,3,Thursday,34.89
2025-04-03,21:00:00,4,3,Thursday,33.72
2025-04-03,22:00:00,4,3,Thursday,32.83
2025-04-03,23:00:00,4,3,Thursday,32.63
2025-04-04,00:00:00,4,4,Friday,33.01
2025-04-04,01:00:00,4,4,Friday,32.88
2025-04-04,02:00:00,4,4,Friday,32.870000000000005
2025-04-04,03:00:00,4,4,Friday,32.82
2025-04-04,04:00:00,4,4,Friday,32.86
2025-04-04,05:00:00,4,4,Friday,33.59
2025-04-04,06:00:00,4,4,Friday,35.15
2025-04-04,07:00:00,4,4,Friday,34.49
2025-04-04,08:00:00,4,4,Friday,33.83
2025-04-04,09:00:00,4,4,Friday,35.55
2025-04-04,10:00:00,4,4,Friday,30.1
2025-04-04,11:00:00,4,4,Friday,28.89
2025-04-04,12:00:00,4,4,Friday,28.55
2025-04-04,13:00:00,4,4,Friday,28.09
2025-04-04,14:00:00,4,4,Friday,28.18
2025-04-04,15:00:00,4,4,Friday,28.14
2025-04-04,16:00:00,4,4,Friday,28.79
2025-04-04,17:00:00,4,4,Friday,30.25
2025-04-04,18:00:00,4,4,Friday,34.730000000000004
2025-04-04,19:00:00,4,4,Friday,36.45
2025-04-04,20:00:00,4,4,Friday,34.25
2025-04-04,21:00:00,4,4,Friday,33.72
2025-04-04,22:00:00,4,4,Friday,33.35
2025-04-04,23:00:00,4,4,Friday,33.160000000000004
2025-04-05,00:00:00,4,5,Saturday,33.8
2025-04-05,01:00:00,4,5,Saturday,33.35
2025-04-05,02:00:00,4,5,Saturday,33.29
2025-04-05,03:00:00,4,5,Saturday,33.07
2025-04-05,04:00:00,4,5,Saturday,33.11
2025-04-05,05:00:00,4,5,Saturday,33.17
2025-04-05,06:00:00,4,5,Saturday,34.1
2025-04-05,07:00:00,4,5,Saturday,32.47
2025-04-05,08:00:00,4,5,Saturday,31.17
2025-04-05,09:00:00,4,5,Saturday,30.72
2025-04-05,10:00:00,4,5,Saturday,28.63
2025-04-05,11:00:00,4,5,Saturday,27.51
2025-04-05,12:00:00,4,5,Saturday,27.11
2025-04-05,13:00:00,4,5,Saturday,26.75
2025-04-05,14:00:00,4,5,Saturday,26.830000000000002
2025-04-05,15:00:00,4,5,Saturday,27.21
2025-04-05,16:00:00,4,5,Saturday,28.17
2025-04-05,17:00:00,4,5,Saturday,29.48
2025-04-05,18:00:00,4,5,Saturday,33.370000000000005
2025-04-05,19:00:00,4,5,Saturday,34.11
2025-04-05,20:00:00,4,5,Saturday,33.83
2025-04-05,21:00:00,4,5,Saturday,33.53
2025-04-05,22:00:00,4,5,Saturday,33.21
2025-04-05,23:00:00,4,5,Saturday,33.08
2025-04-06,00:00:00,4,6,Sunday,32.57
2025-04-06,01:00:00,4,6,Sunday,32.55
2025-04-06,02:00:00,4,6,Sunday,32.57
2025-04-06,03:00:00,4,6,Sunday,32.67
2025-04-06,04:00:00,4,6,Sunday,32.61
2025-04-06,05:00:00,4,6,Sunday,32.84
2025-04-06,06:00:00,4,6,Sunday,33.65
2025-04-06,07:00:00,4,6,Sunday,31.91
2025-04-06,08:00:00,4,6,Sunday,30.09
2025-04-06,09:00:00,4,6,Sunday,28.85
2025-04-06,10:00:00,4,6,Sunday,27.59
2025-04-06,11:00:00,4,6,Sunday,27.400000000000002
2025-04-06,12:00:00,4,6,Sunday,27.44
2025-04-06,13:00:00,4,6,Sunday,27.45
2025-04-06,14:00:00,4,6,Sunday,27.330000000000002
2025-04-06,15:00:00,4,6,Sunday,27.5
2025-04-06,16:00:00,4,6,Sunday,28.09
2025-04-06,17:00:00,4,6,Sunday,30.3
2025-04-06,18:00:00,4,6,Sunday,33.47
2025-04-06,19:00:00,4,6,Sunday,34.660000000000004
2025-04-06,20:00:00,4,6,Sunday,34.61
2025-04-06,21:00:00,4,6,Sunday,33.44
2025-04-06,22:00:00,4,6,Sunday,32.85
2025-04-06,23:00:00,4,6,Sunday,32.57
2025-04-07,00:00:00,4,7,Monday,31.82
2025-04-07,01:00:00,4,7,Monday,31.82
2025-04-07,02:00:00,4,7,Monday,31.8
2025-04-07,03:00:00,4,7,Monday,31.8
2025-04-07,04:00:00,4,7,Monday,32.09
2025-04-07,05:00:00,4,7,Monday,32.3
2025-04-07,06:00:00,4,7,Monday,33.63
2025-04-07,07:00:00,4,7,Monday,33.18
2025-04-07,08:00:00,4,7,Monday,33.17
2025-04-07,09:00:00,4,7,Monday,33.31
2025-04-07,10:00:00,4,7,Monday,33.09
2025-04-07,11:00:00,4,7,Monday,31.76
2025-04-07,12:00:00,4,7,Monday,30.650000000000002
2025-04-07,13:00:00,4,7,Monday,29.880000000000003
2025-04-07,14:00:00,4,7,Monday,29.91
2025-04-07,15:00:00,4,7,Monday,29.98
2025-04-07,16:00:00,4,7,Monday,31.380000000000003
2025-04-07,17:00:00,4,7,Monday,33.97
2025-04-07,18:00:00,4,7,Monday,37.46
2025-04-07,19:00:00,4,7,Monday,51.07
2025-04-07,20:00:00,4,7,Monday,35.45
2025-04-07,21:00:00,4,7,Monday,33.14
